_id,date,dateString,devices,group,lat,lng
ObjectId(61052425f49c40003ce88c92),2021-07-31T10:21:25.345Z,"7/31/2021, 5:21:25 PM",[],ObjectId(60b9e9980e6de2002a230751),13.7798,100.721153
ObjectId(61052554f49c40003ce88ca4),2021-07-31T10:26:28.550Z,"7/31/2021, 5:26:28 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779803,100.721161
ObjectId(61052683f49c40003ce88cb7),2021-07-31T10:31:31.595Z,"7/31/2021, 5:31:31 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779802,100.721161
ObjectId(610527b2f49c40003ce88cc9),2021-07-31T10:36:34.674Z,"7/31/2021, 5:36:34 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779802,100.721161
ObjectId(610528e1f49c40003ce88cdb),2021-07-31T10:41:37.905Z,"7/31/2021, 5:41:37 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721161
ObjectId(61052a10f49c40003ce88cee),2021-07-31T10:46:40.944Z,"7/31/2021, 5:46:40 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77979,100.721169
ObjectId(61052b3ff49c40003ce88d00),2021-07-31T10:51:43.969Z,"7/31/2021, 5:51:43 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779774,100.721153
ObjectId(61052c6ff49c40003ce88d12),2021-07-31T10:56:47.090Z,"7/31/2021, 5:56:47 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779774,100.721153
ObjectId(61052d9ef49c40003ce88d24),2021-07-31T11:01:50.259Z,"7/31/2021, 6:01:50 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779775,100.721153
ObjectId(61052ecdf49c40003ce88d36),2021-07-31T11:06:53.292Z,"7/31/2021, 6:06:53 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779797,100.721176
ObjectId(61052ffcf49c40003ce88d47),2021-07-31T11:11:56.447Z,"7/31/2021, 6:11:56 PM",[],ObjectId(60b9e9980e6de2002a230751),13,651
ObjectId(6105312bf49c40003ce88d59),2021-07-31T11:16:59.441Z,"7/31/2021, 6:16:59 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779795,100.721176
ObjectId(6105325af49c40003ce88d6a),2021-07-31T11:22:02.609Z,"7/31/2021, 6:22:02 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779783,100.721176
ObjectId(61053389f49c40003ce88d7c),2021-07-31T11:27:05.723Z,"7/31/2021, 6:27:05 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779787,100.721176
ObjectId(610534b8f49c40003ce88d8e),2021-07-31T11:32:08.888Z,"7/31/2021, 6:32:08 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721169
ObjectId(610535e7f49c40003ce88da0),2021-07-31T11:37:11.928Z,"7/31/2021, 6:37:11 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779795,100.721184
ObjectId(61053717f49c40003ce88db2),2021-07-31T11:42:15.158Z,"7/31/2021, 6:42:15 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779781,100.721138
ObjectId(61053846f49c40003ce88dc5),2021-07-31T11:47:18.218Z,"7/31/2021, 6:47:18 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.72113
ObjectId(61053975f49c40003ce88dd7),2021-07-31T11:52:21.246Z,"7/31/2021, 6:52:21 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779759,100.721146
ObjectId(61053aa4f49c40003ce88de9),2021-07-31T11:57:24.366Z,"7/31/2021, 6:57:24 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77974,100.721161
ObjectId(61053bd3f49c40003ce88dfb),2021-07-31T12:02:27.517Z,"7/31/2021, 7:02:27 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779744,100.721161
ObjectId(61053d02f49c40003ce88e0d),2021-07-31T12:07:30.619Z,"7/31/2021, 7:07:30 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779748,100.721161
ObjectId(61053e31f49c40003ce88e1f),2021-07-31T12:12:33.734Z,"7/31/2021, 7:12:33 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77975,100.721161
ObjectId(61053f60f49c40003ce88e32),2021-07-31T12:17:36.810Z,"7/31/2021, 7:17:36 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77975,100.721169
ObjectId(61054090f49c40003ce88e44),2021-07-31T12:22:40.354Z,"7/31/2021, 7:22:40 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779751,100.721169
ObjectId(610541bef49c40003ce88e56),2021-07-31T12:27:42.969Z,"7/31/2021, 7:27:42 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779751,100.721169
ObjectId(610542eef49c40003ce88e68),2021-07-31T12:32:46.150Z,"7/31/2021, 7:32:46 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779753,100.721169
ObjectId(6105441df49c40003ce88e7a),2021-07-31T12:37:49.192Z,"7/31/2021, 7:37:49 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779756,100.721161
ObjectId(6105454cf49c40003ce88e8c),2021-07-31T12:42:52.320Z,"7/31/2021, 7:42:52 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779758,100.721161
ObjectId(6105467bf49c40003ce88e9e),2021-07-31T12:47:55.558Z,"7/31/2021, 7:47:55 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779758,100.721161
ObjectId(610547aaf49c40003ce88eb1),2021-07-31T12:52:58.510Z,"7/31/2021, 7:52:58 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779761,100.721161
ObjectId(610548d9f49c40003ce88ec3),2021-07-31T12:58:01.644Z,"7/31/2021, 7:58:01 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779802,100.721146
ObjectId(61054a08f49c40003ce88ed5),2021-07-31T13:03:04.714Z,"7/31/2021, 8:03:04 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77978,100.721161
ObjectId(61054b37f49c40003ce88ee7),2021-07-31T13:08:07.830Z,"7/31/2021, 8:08:07 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779777,100.721153
ObjectId(61054c66f49c40003ce88ef9),2021-07-31T13:13:10.959Z,"7/31/2021, 8:13:10 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779774,100.721169
ObjectId(61054d96f49c40003ce88f0b),2021-07-31T13:18:14.097Z,"7/31/2021, 8:18:14 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779771,100.72113
ObjectId(61054ec5f49c40003ce88f1e),2021-07-31T13:23:17.157Z,"7/31/2021, 8:23:17 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779772,100.721138
ObjectId(61054ff4f49c40003ce88f30),2021-07-31T13:28:20.257Z,"7/31/2021, 8:28:20 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779773,100.721138
ObjectId(61055123f49c40003ce88f42),2021-07-31T13:33:23.372Z,"7/31/2021, 8:33:23 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779767,100.721146
ObjectId(61055252f49c40003ce88f54),2021-07-31T13:38:26.472Z,"7/31/2021, 8:38:26 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721176
ObjectId(61055381f49c40003ce88f66),2021-07-31T13:43:29.638Z,"7/31/2021, 8:43:29 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779786,100.721169
ObjectId(610554b0f49c40003ce88f79),2021-07-31T13:48:32.668Z,"7/31/2021, 8:48:32 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779787,100.721169
ObjectId(610555dff49c40003ce88f8b),2021-07-31T13:53:35.715Z,"7/31/2021, 8:53:35 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779789,100.721169
ObjectId(6105570ef49c40003ce88f9c),2021-07-31T13:58:38.875Z,"7/31/2021, 8:58:38 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(610559b0f49c40003ce88fae),2021-07-31T14:09:52.234Z,"7/31/2021, 9:09:52 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779805,100.721161
ObjectId(61055adef49c40003ce88fc1),2021-07-31T14:14:54.901Z,"7/31/2021, 9:14:54 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779803,100.721153
ObjectId(61055c0ef49c40003ce88fd4),2021-07-31T14:19:57.996Z,"7/31/2021, 9:19:57 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779794,100.721138
ObjectId(61055d3df49c40003ce88fe7),2021-07-31T14:25:01.158Z,"7/31/2021, 9:25:01 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779794,100.721138
ObjectId(61055e6cf49c40003ce88ffa),2021-07-31T14:30:04.208Z,"7/31/2021, 9:30:04 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779792,100.721146
ObjectId(61055f9bf49c40003ce8900d),2021-07-31T14:35:07.311Z,"7/31/2021, 9:35:07 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779793,100.721146
ObjectId(610560caf49c40003ce89020),2021-07-31T14:40:10.494Z,"7/31/2021, 9:40:10 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779791,100.721146
ObjectId(610561f9f49c40003ce89033),2021-07-31T14:45:13.551Z,"7/31/2021, 9:45:13 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779792,100.721146
ObjectId(61056328f49c40003ce89046),2021-07-31T14:50:16.680Z,"7/31/2021, 9:50:16 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779794,100.721146
ObjectId(61056457f49c40003ce89059),2021-07-31T14:55:19.733Z,"7/31/2021, 9:55:19 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.721146
ObjectId(61056586f49c40003ce8906c),2021-07-31T15:00:22.835Z,"7/31/2021, 10:00:22 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.721146
ObjectId(610566b5f49c40003ce8907f),2021-07-31T15:05:25.947Z,"7/31/2021, 10:05:25 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721123
ObjectId(610567e5f49c40003ce89092),2021-07-31T15:10:29.107Z,"7/31/2021, 10:10:29 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779802,100.72113
ObjectId(61056914f49c40003ce890a5),2021-07-31T15:15:32.172Z,"7/31/2021, 10:15:32 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779805,100.721123
ObjectId(61056a43f49c40003ce890b8),2021-07-31T15:20:35.275Z,"7/31/2021, 10:20:35 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.72113
ObjectId(61056b72f49c40003ce890cb),2021-07-31T15:25:38.374Z,"7/31/2021, 10:25:38 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.72113
ObjectId(61056ca1f49c40003ce890de),2021-07-31T15:30:41.473Z,"7/31/2021, 10:30:41 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77978,100.721184
ObjectId(61056dd0f49c40003ce890f1),2021-07-31T15:35:44.575Z,"7/31/2021, 10:35:44 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779795,100.721191
ObjectId(61056efff49c40003ce89104),2021-07-31T15:40:47.727Z,"7/31/2021, 10:40:47 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779797,100.721191
ObjectId(6105702ef49c40003ce89117),2021-07-31T15:45:50.787Z,"7/31/2021, 10:45:50 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779798,100.721191
ObjectId(6105715df49c40003ce8912a),2021-07-31T15:50:53.967Z,"7/31/2021, 10:50:53 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779802,100.721191
ObjectId(6105728df49c40003ce8913d),2021-07-31T15:55:57.011Z,"7/31/2021, 10:55:57 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779804,100.721184
ObjectId(610573bcf49c40003ce89150),2021-07-31T16:01:00.160Z,"7/31/2021, 11:01:00 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779812,100.721169
ObjectId(610574ebf49c40003ce89163),2021-07-31T16:06:03.200Z,"7/31/2021, 11:06:03 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.721184
ObjectId(6105761af49c40003ce89176),2021-07-31T16:11:06.313Z,"7/31/2021, 11:11:06 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779807,100.721184
ObjectId(61057749f49c40003ce89189),2021-07-31T16:16:09.425Z,"7/31/2021, 11:16:09 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721184
ObjectId(61057878f49c40003ce8919c),2021-07-31T16:21:12.518Z,"7/31/2021, 11:21:12 PM",[],ObjectId(60b9e9980e6de2002a230751),13.77981,100.721184
ObjectId(610579a7f49c40003ce891af),2021-07-31T16:26:15.703Z,"7/31/2021, 11:26:15 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779809,100.721176
ObjectId(61057ad6f49c40003ce891c2),2021-07-31T16:31:18.727Z,"7/31/2021, 11:31:18 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779807,100.721176
ObjectId(61057c05f49c40003ce891d5),2021-07-31T16:36:21.859Z,"7/31/2021, 11:36:21 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721176
ObjectId(61057d34f49c40003ce891e8),2021-07-31T16:41:24.944Z,"7/31/2021, 11:41:24 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779807,100.721176
ObjectId(61057e64f49c40003ce891fb),2021-07-31T16:46:28.055Z,"7/31/2021, 11:46:28 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.721169
ObjectId(61057f93f49c40003ce8920e),2021-07-31T16:51:31.209Z,"7/31/2021, 11:51:31 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779805,100.721169
ObjectId(610580c2f49c40003ce89221),2021-07-31T16:56:34.279Z,"7/31/2021, 11:56:34 PM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.721169
ObjectId(610581f1f49c40003ce89234),2021-07-31T17:01:37.378Z,"8/1/2021, 12:01:37 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779807,100.721169
ObjectId(61058320f49c40003ce89247),2021-07-31T17:06:40.481Z,"8/1/2021, 12:06:40 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721169
ObjectId(6105844ff49c40003ce8925a),2021-07-31T17:11:43.587Z,"8/1/2021, 12:11:43 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(6105857ef49c40003ce8926d),2021-07-31T17:16:46.709Z,"8/1/2021, 12:16:46 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(610586adf49c40003ce89280),2021-07-31T17:21:49.787Z,"8/1/2021, 12:21:49 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(610587dcf49c40003ce89293),2021-07-31T17:26:52.887Z,"8/1/2021, 12:26:52 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779809,100.721161
ObjectId(6105890cf49c40003ce892a6),2021-07-31T17:31:56.009Z,"8/1/2021, 12:31:56 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(61058a3bf49c40003ce892b9),2021-07-31T17:36:59.110Z,"8/1/2021, 12:36:59 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(61058b6af49c40003ce892cc),2021-07-31T17:42:02.205Z,"8/1/2021, 12:42:02 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(61058c99f49c40003ce892df),2021-07-31T17:47:05.318Z,"8/1/2021, 12:47:05 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721161
ObjectId(61058dc8f49c40003ce892f2),2021-07-31T17:52:08.434Z,"8/1/2021, 12:52:08 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779785,100.721169
ObjectId(61058ef7f49c40003ce89305),2021-07-31T17:57:11.524Z,"8/1/2021, 12:57:11 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779784,100.721161
ObjectId(61059026f49c40003ce89318),2021-07-31T18:02:14.721Z,"8/1/2021, 1:02:14 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779782,100.721161
ObjectId(61059155f49c40003ce8932b),2021-07-31T18:07:17.734Z,"8/1/2021, 1:07:17 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779782,100.721161
ObjectId(61059284f49c40003ce8933e),2021-07-31T18:12:20.849Z,"8/1/2021, 1:12:20 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779791,100.721138
ObjectId(610593b3f49c40003ce89351),2021-07-31T18:17:23.945Z,"8/1/2021, 1:17:23 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779819,100.721123
ObjectId(610594e3f49c40003ce89364),2021-07-31T18:22:27.058Z,"8/1/2021, 1:22:27 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779817,100.721123
ObjectId(61059612f49c40003ce89377),2021-07-31T18:27:30.209Z,"8/1/2021, 1:27:30 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779814,100.721123
ObjectId(61059741f49c40003ce8938a),2021-07-31T18:32:33.278Z,"8/1/2021, 1:32:33 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779814,100.72113
ObjectId(61059870f49c40003ce8939d),2021-07-31T18:37:36.380Z,"8/1/2021, 1:37:36 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779812,100.72113
ObjectId(6105999ff49c40003ce893b0),2021-07-31T18:42:39.479Z,"8/1/2021, 1:42:39 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779813,100.72113
ObjectId(61059acef49c40003ce893c3),2021-07-31T18:47:42.585Z,"8/1/2021, 1:47:42 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779816,100.721138
ObjectId(61059bfdf49c40003ce893d6),2021-07-31T18:52:45.723Z,"8/1/2021, 1:52:45 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779811,100.721138
ObjectId(61059d2cf49c40003ce893e9),2021-07-31T18:57:48.781Z,"8/1/2021, 1:57:48 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721146
ObjectId(61059e5bf49c40003ce893fc),2021-07-31T19:02:51.895Z,"8/1/2021, 2:02:51 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779808,100.721146
ObjectId(61059f8bf49c40003ce8940f),2021-07-31T19:07:55.009Z,"8/1/2021, 2:07:55 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779809,100.721146
ObjectId(6105a0baf49c40003ce89422),2021-07-31T19:12:58.135Z,"8/1/2021, 2:12:58 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779806,100.721146
ObjectId(6105a1e9f49c40003ce89435),2021-07-31T19:18:01.245Z,"8/1/2021, 2:18:01 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779805,100.721146
ObjectId(6105a318f49c40003ce89448),2021-07-31T19:23:04.324Z,"8/1/2021, 2:23:04 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721146
ObjectId(6105a447f49c40003ce8945b),2021-07-31T19:28:07.436Z,"8/1/2021, 2:28:07 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721146
ObjectId(6105a576f49c40003ce8946e),2021-07-31T19:33:10.540Z,"8/1/2021, 2:33:10 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721146
ObjectId(6105a6a5f49c40003ce89481),2021-07-31T19:38:13.627Z,"8/1/2021, 2:38:13 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721146
ObjectId(6105a7d4f49c40003ce89494),2021-07-31T19:43:16.730Z,"8/1/2021, 2:43:16 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721146
ObjectId(6105a903f49c40003ce894a7),2021-07-31T19:48:19.857Z,"8/1/2021, 2:48:19 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779801,100.721146
ObjectId(6105aa32f49c40003ce894ba),2021-07-31T19:53:22.949Z,"8/1/2021, 2:53:22 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779809,100.72113
ObjectId(6105ab62f49c40003ce894cd),2021-07-31T19:58:26.071Z,"8/1/2021, 2:58:26 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779788,100.721153
ObjectId(6105ac91f49c40003ce894e0),2021-07-31T20:03:29.238Z,"8/1/2021, 3:03:29 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779792,100.721161
ObjectId(6105adc0f49c40003ce894f3),2021-07-31T20:08:32.283Z,"8/1/2021, 3:08:32 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779791,100.721161
ObjectId(6105aeeff49c40003ce89506),2021-07-31T20:13:35.385Z,"8/1/2021, 3:13:35 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779792,100.721161
ObjectId(6105b01ef49c40003ce89519),2021-07-31T20:18:38.475Z,"8/1/2021, 3:18:38 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779793,100.721161
ObjectId(6105b14df49c40003ce8952c),2021-07-31T20:23:41.590Z,"8/1/2021, 3:23:41 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779793,100.721161
ObjectId(6105b27cf49c40003ce8953f),2021-07-31T20:28:44.747Z,"8/1/2021, 3:28:44 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779809,100.721169
ObjectId(6105b3abf49c40003ce89552),2021-07-31T20:33:47.818Z,"8/1/2021, 3:33:47 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721199
ObjectId(6105b4daf49c40003ce89565),2021-07-31T20:38:50.898Z,"8/1/2021, 3:38:50 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779776,100.721191
ObjectId(6105b60af49c40003ce89578),2021-07-31T20:43:54.019Z,"8/1/2021, 3:43:54 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779777,100.721191
ObjectId(6105b739f49c40003ce8958b),2021-07-31T20:48:57.108Z,"8/1/2021, 3:48:57 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721191
ObjectId(6105b868f49c40003ce8959e),2021-07-31T20:54:00.257Z,"8/1/2021, 3:54:00 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721191
ObjectId(6105b997f49c40003ce895b1),2021-07-31T20:59:03.340Z,"8/1/2021, 3:59:03 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721191
ObjectId(6105bac6f49c40003ce895c4),2021-07-31T21:04:06.433Z,"8/1/2021, 4:04:06 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779778,100.721191
ObjectId(6105bbf5f49c40003ce895d7),2021-07-31T21:09:09.533Z,"8/1/2021, 4:09:09 AM",[],ObjectId(60b9e9980e6de2002a230751),13.77978,100.721191
ObjectId(6105bd24f49c40003ce895ea),2021-07-31T21:14:12.639Z,"8/1/2021, 4:14:12 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779783,100.721184
ObjectId(6105be53f49c40003ce895fd),2021-07-31T21:19:15.779Z,"8/1/2021, 4:19:15 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779782,100.721184
ObjectId(6105bf82f49c40003ce89610),2021-07-31T21:24:18.863Z,"8/1/2021, 4:24:18 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779783,100.721184
ObjectId(6105c0b1f49c40003ce89623),2021-07-31T21:29:21.950Z,"8/1/2021, 4:29:21 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779783,100.721184
ObjectId(6105c1e1f49c40003ce89636),2021-07-31T21:34:25.061Z,"8/1/2021, 4:34:25 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779803,100.721153
ObjectId(6105c310f49c40003ce89649),2021-07-31T21:39:28.168Z,"8/1/2021, 4:39:28 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779807,100.721153
ObjectId(6105c43ff49c40003ce8965c),2021-07-31T21:44:31.267Z,"8/1/2021, 4:44:31 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779813,100.721169
ObjectId(6105c56ef49c40003ce8966f),2021-07-31T21:49:34.385Z,"8/1/2021, 4:49:34 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779814,100.721169
ObjectId(6105c69df49c40003ce89682),2021-07-31T21:54:37.491Z,"8/1/2021, 4:54:37 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779815,100.721176
ObjectId(6105c7ccf49c40003ce89695),2021-07-31T21:59:40.585Z,"8/1/2021, 4:59:40 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779815,100.721169
ObjectId(6105c8fbf49c40003ce896a8),2021-07-31T22:04:43.697Z,"8/1/2021, 5:04:43 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779814,100.721169
ObjectId(6105ca2af49c40003ce896bb),2021-07-31T22:09:46.796Z,"8/1/2021, 5:09:46 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779812,100.721169
ObjectId(6105cb59f49c40003ce896ce),2021-07-31T22:14:49.910Z,"8/1/2021, 5:14:49 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779812,100.721169
ObjectId(6105cc89f49c40003ce896e1),2021-07-31T22:19:53.013Z,"8/1/2021, 5:19:53 AM",[],ObjectId(60b9e9980e6de2002a230751),13.77982,100.721199
ObjectId(6105cdb8f49c40003ce896f4),2021-07-31T22:24:56.043Z,"8/1/2021, 5:24:56 AM",[],ObjectId(60b9e9980e6de2002a230751),13.77982,100.721191
ObjectId(6105cee7f49c40003ce89706),2021-07-31T22:29:59.280Z,"8/1/2021, 5:29:59 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779821,100.721191
ObjectId(6105d016f49c40003ce89719),2021-07-31T22:35:02.334Z,"8/1/2021, 5:35:02 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779826,100.721176
ObjectId(6105d145f49c40003ce8972c),2021-07-31T22:40:05.437Z,"8/1/2021, 5:40:05 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779826,100.721169
ObjectId(6105d274f49c40003ce8973f),2021-07-31T22:45:08.534Z,"8/1/2021, 5:45:08 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779827,100.721169
ObjectId(6105d3a3f49c40003ce89752),2021-07-31T22:50:11.643Z,"8/1/2021, 5:50:11 AM",[],ObjectId(60b9e9980e6de2002a230751),13.7798,100.72113
ObjectId(6105d4d2f49c40003ce89765),2021-07-31T22:55:14.805Z,"8/1/2021, 5:55:14 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779817,100.721153
ObjectId(6105d601f49c40003ce89778),2021-07-31T23:00:17.870Z,"8/1/2021, 6:00:17 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779812,100.721161
ObjectId(6105d730f49c40003ce8978b),2021-07-31T23:05:20.965Z,"8/1/2021, 6:05:20 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779821,100.721184
ObjectId(6105d860f49c40003ce8979e),2021-07-31T23:10:24.072Z,"8/1/2021, 6:10:24 AM",[],ObjectId(60b9e9980e6de2002a230751),13.77982,100.721176
ObjectId(6105d98ff49c40003ce897b1),2021-07-31T23:15:27.190Z,"8/1/2021, 6:15:27 AM",[],ObjectId(60b9e9980e6de2002a230751),13.77982,100.721176
ObjectId(6105dabef49c40003ce897c4),2021-07-31T23:20:30.327Z,"8/1/2021, 6:20:30 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779819,100.721176
ObjectId(6105dbedf49c40003ce897d7),2021-07-31T23:25:33.393Z,"8/1/2021, 6:25:33 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779818,100.721176
ObjectId(6105dd1cf49c40003ce897ea),2021-07-31T23:30:36.495Z,"8/1/2021, 6:30:36 AM",[],ObjectId(60b9e9980e6de2002a230751),13.779818,100.721176
